datetime,open,high,low,close,volume
2025-11-04 05:53:00,51809.8,51844.4,51802.6,51839.5,134
2025-11-04 05:54:00,51844.5,51844.5,51782.2,51782.2,132
2025-11-04 05:55:00,51784.7,51809.5,51767.6,51794.7,145
2025-11-04 05:56:00,51794.9,51807.4,51765.9,51774.5,162
2025-11-04 05:57:00,51787.0,51855.8,51787.0,51854.0,154
2025-11-04 05:58:00,51857.4,51858.3,51807.5,51823.1,142
2025-11-04 05:59:00,51820.6,51857.5,51817.7,51852.7,117
2025-11-04 06:00:00,51853.4,51867.4,51816.1,51865.5,157
2025-11-04 06:01:00,51863.0,51875.5,51805.6,51806.2,146
2025-11-04 06:02:00,51808.7,51866.5,51808.7,51829.5,147
2025-11-04 06:03:00,51827.0,51836.1,51786.0,51827.4,122
2025-11-04 06:04:00,51829.9,51832.4,51790.5,51800.7,144
2025-11-04 06:05:00,51803.2,51841.1,51799.3,51807.3,125
2025-11-04 06:06:00,51809.9,51838.6,51775.1,51782.5,136
2025-11-04 06:07:00,51780.0,51805.3,51762.5,51767.7,124
2025-11-04 06:08:00,51770.2,51770.3,51695.8,51707.7,150
2025-11-04 06:09:00,51708.9,51737.5,51694.2,51706.4,172
2025-11-04 06:10:00,51703.9,51720.3,51681.9,51693.3,154
2025-11-04 06:11:00,51694.0,51701.5,51662.2,51682.9,180
2025-11-04 06:12:00,51680.4,51680.4,51638.2,51672.3,172
2025-11-04 06:13:00,51669.8,51711.8,51666.4,51698.9,151
2025-11-04 06:14:00,51701.4,51715.1,51672.6,51694.9,143
2025-11-04 06:15:00,51692.4,51715.0,51672.2,51694.7,138
2025-11-04 06:16:00,51692.2,51694.7,51655.5,51657.5,152
2025-11-04 06:17:00,51661.6,51687.8,51654.6,51677.8,114
2025-11-04 06:18:00,51680.3,51712.2,51677.2,51682.3,134
2025-11-04 06:19:00,51684.8,51692.3,51651.7,51661.2,143
2025-11-04 06:20:00,51658.7,51691.5,51654.2,51672.6,159
2025-11-04 06:21:00,51670.1,51695.5,51667.6,51681.1,145
2025-11-04 06:22:00,51678.6,51687.6,51662.1,51664.6,106
2025-11-04 06:23:00,51657.1,51682.1,51625.6,51676.6,157
2025-11-04 06:24:00,51674.1,51716.8,51666.6,51678.3,204
2025-11-04 06:25:00,51681.4,51697.7,51659.2,51685.2,170
2025-11-04 06:26:00,51685.8,51701.1,51670.2,51679.8,107
2025-11-04 06:27:00,51674.8,51676.7,51649.3,51664.9,112
2025-11-04 06:28:00,51663.9,51680.0,51644.8,51644.8,132
2025-11-04 06:29:00,51647.3,51668.6,51628.7,51632.5,166
2025-11-04 06:30:00,51630.0,51630.0,51526.7,51586.4,231
2025-11-04 06:31:00,51588.9,51597.3,51512.3,51572.7,181
2025-11-04 06:32:00,51572.5,51629.5,51557.4,51617.9,179
2025-11-04 06:33:00,51620.4,51632.5,51594.5,51620.1,162
2025-11-04 06:34:00,51622.6,51629.7,51573.2,51596.1,133
2025-11-04 06:35:00,51598.6,51606.3,51534.8,51566.6,137
2025-11-04 06:36:00,51567.0,51587.7,51557.7,51587.3,77
2025-11-04 06:37:00,51586.7,51590.3,51519.8,51532.7,120
2025-11-04 06:38:00,51535.2,51545.0,51508.4,51540.1,104
2025-11-04 06:39:00,51542.6,51560.2,51532.6,51552.7,60
2025-11-04 06:40:00,51555.2,51559.3,51534.3,51536.8,95
2025-11-04 06:41:00,51539.3,51574.3,51536.8,51569.4,67
2025-11-04 06:42:00,51568.3,51568.3,51536.8,51540.6,80
2025-11-04 06:43:00,51539.9,51542.4,51498.7,51499.6,70
2025-11-04 06:44:00,51504.6,51504.6,51474.7,51485.2,113
2025-11-04 06:45:00,51482.7,51497.7,51480.2,51492.7,83
2025-11-04 06:46:00,51492.6,51504.4,51484.7,51503.8,49
2025-11-04 06:47:00,51504.1,51562.1,51503.9,51561.8,54
2025-11-04 06:48:00,51562.1,51580.3,51536.8,51550.3,78
2025-11-04 06:49:00,51549.8,51554.8,51524.5,51528.0,60
2025-11-04 06:50:00,51525.5,51573.8,51521.5,51560.1,45
2025-11-04 06:51:00,51560.6,51579.2,51559.9,51566.5,43
2025-11-04 06:52:00,51567.3,51577.5,51563.7,51567.5,33
2025-11-04 06:53:00,51565.0,51572.5,51532.7,51542.2,51
2025-11-04 06:54:00,51542.3,51557.6,51532.2,51547.7,49
2025-11-04 06:55:00,51547.6,51569.9,51547.6,51552.6,25
2025-11-04 06:56:00,51552.7,51559.8,51527.7,51559.5,25
2025-11-04 06:57:00,51559.0,51559.7,51534.2,51534.2,26
2025-11-04 06:58:00,51536.7,51544.3,51531.7,51544.3,20
2025-11-04 06:59:00,51544.7,51544.8,51527.6,51527.7,35
2025-11-04 07:00:00,51527.8,51537.6,51507.3,51512.1,70
2025-11-04 07:01:00,51502.1,51514.5,51486.0,51506.2,86
2025-11-04 07:02:00,51506.1,51514.6,51502.3,51506.7,55
2025-11-04 07:03:00,51509.2,51511.7,51494.9,51494.9,45
2025-11-04 07:04:00,51497.4,51500.5,51486.2,51489.4,44
2025-11-04 07:05:00,51486.9,51487.6,51472.2,51478.1,57
2025-11-04 07:06:00,51479.1,51495.3,51470.7,51495.1,65
2025-11-04 07:07:00,51495.8,51501.9,51473.3,51479.0,68
2025-11-04 07:08:00,51481.5,51497.3,51479.4,51488.1,39
2025-11-04 07:09:00,51487.1,51497.4,51476.5,51482.3,63
2025-11-04 07:10:00,51482.7,51482.7,51451.5,51455.4,93
2025-11-04 07:11:00,51454.7,51470.5,51451.6,51464.3,69
2025-11-04 07:12:00,51465.1,51475.0,51452.6,51472.2,65
2025-11-04 07:13:00,51469.7,51482.0,51461.3,51464.0,47
2025-11-04 07:14:00,51466.5,51504.7,51466.5,51501.5,76
2025-11-04 07:15:00,51499.0,51503.6,51482.2,51496.9,49
2025-11-04 07:16:00,51494.4,51496.9,51475.2,51486.5,49
2025-11-04 07:17:00,51484.0,51512.8,51481.5,51512.7,38
2025-11-04 07:18:00,51512.8,51517.8,51502.7,51514.9,31
2025-11-04 07:19:00,51514.7,51522.7,51505.2,51522.4,62
2025-11-04 07:20:00,51522.5,51545.3,51522.5,51534.7,37
2025-11-04 07:21:00,51532.2,51541.9,51523.5,51540.0,42
2025-11-04 07:22:00,51539.7,51545.4,51527.3,51544.6,38
2025-11-04 07:23:00,51544.9,51544.9,51499.0,51523.4,53
2025-11-04 07:24:00,51520.9,51524.3,51513.2,51516.7,35
2025-11-04 07:25:00,51519.2,51549.1,51516.7,51548.9,47
2025-11-04 07:26:00,51549.2,51549.2,51539.1,51542.1,45
2025-11-04 07:27:00,51542.7,51557.3,51541.1,51557.3,47
2025-11-04 07:28:00,51559.8,51577.5,51549.1,51571.5,33
2025-11-04 07:29:00,51569.0,51569.6,51528.6,51528.6,69
2025-11-04 07:30:00,51526.1,51544.1,51526.1,51532.4,66
2025-11-04 07:31:00,51529.9,51548.3,51527.4,51539.6,52
2025-11-04 07:32:00,51537.1,51539.6,51513.1,51518.1,64
2025-11-04 07:33:00,51515.6,51533.1,51515.6,51526.2,42
2025-11-04 07:34:00,51523.7,51540.2,51523.7,51540.2,36
2025-11-04 07:35:00,51537.7,51562.5,51532.6,51562.4,59
2025-11-04 07:36:00,51559.9,51559.9,51546.4,51555.0,40
2025-11-04 07:37:00,51550.0,51569.9,51550.0,51565.3,25
2025-11-04 07:38:00,51567.8,51568.1,51547.4,51567.0,54
2025-11-04 07:39:00,51569.5,51569.5,51540.1,51542.6,52
2025-11-04 07:40:00,51540.1,51540.1,51522.0,51528.9,41
2025-11-04 07:41:00,51526.4,51528.9,51511.8,51520.2,39
2025-11-04 07:42:00,51520.1,51520.1,51500.1,51502.5,45
2025-11-04 07:43:00,51500.0,51506.0,51486.9,51506.0,71
2025-11-04 07:44:00,51508.5,51525.2,51503.3,51522.7,37
2025-11-04 07:45:00,51520.2,51532.2,51507.4,51517.4,59
2025-11-04 07:46:00,51519.9,51522.3,51505.9,51505.9,57
2025-11-04 07:47:00,51510.9,51518.9,51498.4,51516.3,54
2025-11-04 07:48:00,51516.7,51529.1,51511.7,51529.1,35
2025-11-04 07:49:00,51526.6,51537.3,51525.7,51529.8,40
2025-11-04 07:50:00,51528.8,51549.7,51525.2,51549.7,52
2025-11-04 07:51:00,51545.0,51558.9,51542.5,51555.2,34
2025-11-04 07:52:00,51556.4,51565.0,51552.1,51561.9,44
2025-11-04 07:53:00,51559.4,51576.4,51554.2,51574.3,49
2025-11-04 07:54:00,51574.1,51581.6,51571.0,51576.3,54
2025-11-04 07:55:00,51573.8,51574.2,51550.6,51550.6,44
2025-11-04 07:56:00,51550.0,51554.9,51540.6,51544.9,30
2025-11-04 07:57:00,51547.4,51555.1,51542.4,51552.7,37
2025-11-04 07:58:00,51550.2,51557.4,51539.9,51539.9,40
2025-11-04 07:59:00,51542.4,51550.0,51534.0,51541.5,43
2025-11-04 08:00:00,51544.0,51565.1,51534.3,51562.0,161
2025-11-04 08:01:00,51564.5,51566.6,51474.2,51475.8,144
2025-11-04 08:02:00,51473.3,51482.7,51441.1,51480.2,148
2025-11-04 08:03:00,51485.2,51487.6,51419.1,51442.2,173
2025-11-04 08:04:00,51442.5,51452.7,51412.8,51429.9,174
2025-11-04 08:05:00,51427.4,51427.7,51373.5,51378.1,168
2025-11-04 08:06:00,51375.6,51423.4,51373.1,51379.3,167
2025-11-04 08:07:00,51381.8,51412.2,51379.3,51393.3,146
2025-11-04 08:08:00,51390.8,51412.6,51367.0,51372.0,145
2025-11-04 08:09:00,51373.3,51391.6,51348.4,51348.7,165
2025-11-04 08:10:00,51351.2,51377.7,51334.7,51377.7,137
2025-11-04 08:11:00,51377.6,51385.0,51362.3,51366.6,117
2025-11-04 08:12:00,51366.8,51367.2,51336.8,51338.2,126
2025-11-04 08:13:00,51337.6,51366.5,51322.5,51332.1,138
2025-11-04 08:14:00,51329.6,51352.5,51315.0,51319.8,123
2025-11-04 08:15:00,51322.3,51322.3,51286.1,51292.4,149
2025-11-04 08:16:00,51292.0,51317.6,51286.7,51317.5,128
2025-11-04 08:17:00,51315.0,51317.6,51295.1,51295.2,115
2025-11-04 08:18:00,51297.7,51297.7,51254.6,51275.8,164
2025-11-04 08:19:00,51273.3,51273.3,51244.1,51265.7,134
2025-11-04 08:20:00,51270.7,51368.7,51265.7,51368.7,172
2025-11-04 08:21:00,51366.2,51368.0,51343.0,51351.3,142
2025-11-04 08:22:00,51353.8,51400.3,51341.2,51398.5,120
2025-11-04 08:23:00,51396.0,51438.8,51394.7,51437.0,133
2025-11-04 08:24:00,51439.5,51440.4,51423.4,51433.4,127
2025-11-04 08:25:00,51438.4,51457.2,51429.5,51429.5,122
2025-11-04 08:26:00,51427.0,51431.1,51411.2,51420.0,122
2025-11-04 08:27:00,51417.5,51424.4,51400.1,51400.1,107
2025-11-04 08:28:00,51397.6,51428.6,51386.6,51428.6,109
2025-11-04 08:29:00,51431.1,51431.1,51401.1,51405.3,84
2025-11-04 08:30:00,51405.8,51430.1,51405.8,51417.3,71
2025-11-04 08:31:00,51414.8,51463.8,51414.3,51460.5,128
2025-11-04 08:32:00,51463.0,51465.7,51442.0,51463.2,128
2025-11-04 08:33:00,51464.0,51471.5,51450.5,51453.1,101
2025-11-04 08:34:00,51450.6,51457.2,51421.5,51421.9,100
2025-11-04 08:35:00,51419.4,51445.5,51405.6,51439.4,128
2025-11-04 08:36:00,51441.9,51473.0,51439.4,51471.1,111
2025-11-04 08:37:00,51468.6,51485.9,51460.1,51476.3,113
2025-11-04 08:38:00,51473.8,51488.6,51461.0,51480.8,76
2025-11-04 08:39:00,51483.3,51497.0,51475.3,51479.4,88
2025-11-04 08:40:00,51476.9,51501.7,51476.9,51499.2,76
2025-11-04 08:41:00,51501.7,51525.2,51498.1,51521.2,109
2025-11-04 08:42:00,51523.7,51524.0,51485.3,51485.3,84
2025-11-04 08:43:00,51487.8,51487.8,51452.5,51465.9,91
2025-11-04 08:44:00,51468.4,51505.8,51465.9,51498.8,88
2025-11-04 08:45:00,51501.3,51512.7,51476.2,51476.6,97
2025-11-04 08:46:00,51479.1,51492.2,51458.7,51461.6,98
2025-11-04 08:47:00,51459.1,51461.6,51432.7,51443.8,102
2025-11-04 08:48:00,51446.3,51451.0,51409.2,51416.7,85
2025-11-04 08:49:00,51419.2,51452.5,51404.2,51449.8,83
2025-11-04 08:50:00,51449.9,51449.9,51415.5,51437.2,96
2025-11-04 08:51:00,51434.7,51454.8,51419.7,51444.9,98
2025-11-04 08:52:00,51447.4,51453.1,51419.2,51422.0,90
2025-11-04 08:53:00,51419.5,51436.3,51407.3,51422.3,97
2025-11-04 08:54:00,51419.8,51440.2,51412.6,51440.1,74
2025-11-04 08:55:00,51435.1,51439.9,51416.6,51424.1,61
2025-11-04 08:56:00,51426.6,51447.6,51419.1,51442.6,65
2025-11-04 08:57:00,51440.1,51464.4,51434.5,51461.9,82
2025-11-04 08:58:00,51464.4,51474.7,51458.2,51472.1,79
2025-11-04 08:59:00,51474.6,51474.6,51457.8,51460.3,80
2025-11-04 09:00:00,51462.8,51482.0,51460.3,51482.0,102
2025-11-04 09:01:00,51484.5,51514.9,51478.6,51511.6,115
2025-11-04 09:02:00,51509.1,51513.6,51497.9,51501.6,72
2025-11-04 09:03:00,51502.4,51504.9,51473.8,51476.3,68
2025-11-04 09:04:00,51473.8,51490.2,51470.2,51487.7,68
2025-11-04 09:05:00,51485.2,51485.2,51443.3,51443.3,80
2025-11-04 09:06:00,51440.8,51452.7,51432.2,51433.6,74
2025-11-04 09:07:00,51436.1,51439.0,51410.9,51426.6,81
2025-11-04 09:08:00,51424.1,51434.3,51405.9,51405.9,74
2025-11-04 09:09:00,51408.4,51424.2,51395.8,51424.0,81
2025-11-04 09:10:00,51424.5,51426.4,51396.0,51423.8,96
2025-11-04 09:11:00,51424.2,51458.2,51422.0,51455.7,67
2025-11-04 09:12:00,51458.2,51478.8,51455.0,51463.0,90
2025-11-04 09:13:00,51465.5,51466.2,51447.0,51447.4,68
2025-11-04 09:14:00,51449.9,51452.0,51427.3,51434.5,68
2025-11-04 09:15:00,51432.0,51440.5,51418.2,51432.8,79
2025-11-04 09:16:00,51435.3,51435.3,51421.0,51428.6,67
2025-11-04 09:17:00,51426.1,51429.7,51406.5,51422.8,67
2025-11-04 09:18:00,51425.3,51444.6,51419.9,51443.6,75
2025-11-04 09:19:00,51446.1,51466.7,51441.1,51456.0,72
2025-11-04 09:20:00,51453.5,51454.4,51434.2,51442.0,74
2025-11-04 09:21:00,51439.5,51439.5,51402.3,51402.3,73
2025-11-04 09:22:00,51401.9,51401.9,51364.2,51366.7,84
2025-11-04 09:23:00,51367.1,51377.7,51339.1,51375.0,117
2025-11-04 09:24:00,51370.0,51380.2,51352.7,51352.7,88
2025-11-04 09:25:00,51355.2,51364.4,51336.5,51339.1,113
2025-11-04 09:26:00,51341.6,51374.9,51341.6,51370.2,77
2025-11-04 09:27:00,51367.7,51372.7,51356.7,51356.8,71
2025-11-04 09:28:00,51357.0,51358.5,51339.9,51347.2,72
2025-11-04 09:29:00,51347.4,51347.4,51321.9,51326.4,97
2025-11-04 09:30:00,51324.2,51359.1,51324.2,51351.6,84
2025-11-04 09:31:00,51354.1,51392.1,51346.6,51389.2,87
2025-11-04 09:32:00,51391.7,51392.5,51357.0,51359.7,80
2025-11-04 09:33:00,51357.2,51359.6,51327.4,51331.0,67
2025-11-04 09:34:00,51328.5,51361.6,51328.5,51361.6,77
2025-11-04 09:35:00,51359.1,51363.4,51332.5,51332.5,78
2025-11-04 09:36:00,51330.0,51330.0,51303.0,51312.4,87
2025-11-04 09:37:00,51309.9,51330.0,51301.9,51325.0,76
2025-11-04 09:38:00,51327.5,51350.1,51326.3,51345.1,72
2025-11-04 09:39:00,51342.6,51350.2,51327.7,51337.8,77
2025-11-04 09:40:00,51335.3,51376.5,51335.3,51374.7,73
2025-11-04 09:41:00,51377.2,51397.6,51374.7,51392.4,86
2025-11-04 09:42:00,51389.9,51392.4,51352.0,51354.5,81
2025-11-04 09:43:00,51357.0,51359.7,51330.2,51332.7,84
2025-11-04 09:44:00,51327.7,51330.1,51298.6,51302.0,72
2025-11-04 09:45:00,51304.5,51305.9,51281.3,51290.0,65
2025-11-04 09:46:00,51289.7,51317.7,51288.0,51315.2,78
2025-11-04 09:47:00,51315.1,51335.2,51312.3,51323.5,79
2025-11-04 09:48:00,51324.0,51334.4,51312.4,51331.9,64
2025-11-04 09:49:00,51329.4,51340.9,51327.5,51334.7,56
2025-11-04 09:50:00,51337.2,51352.4,51335.0,51343.5,74
2025-11-04 09:51:00,51341.0,51341.0,51275.7,51282.9,104
2025-11-04 09:52:00,51287.9,51299.5,51275.7,51280.0,98
2025-11-04 09:53:00,51282.4,51309.6,51279.9,51304.0,73
2025-11-04 09:54:00,51301.5,51307.0,51269.0,51277.2,92
2025-11-04 09:55:00,51275.4,51281.3,51246.8,51248.5,108
2025-11-04 09:56:00,51245.6,51248.5,51203.6,51211.6,142
2025-11-04 09:57:00,51211.9,51233.4,51209.7,51222.8,113
2025-11-04 09:58:00,51220.3,51225.3,51178.5,51195.3,111
2025-11-04 09:59:00,51192.8,51195.3,51170.9,51177.8,89
2025-11-04 10:00:00,51175.3,51185.3,51129.5,51142.3,161
2025-11-04 10:01:00,51144.8,51155.2,51132.1,51132.1,127
2025-11-04 10:02:00,51134.6,51165.2,51124.4,51149.8,118
2025-11-04 10:03:00,51149.9,51177.7,51144.3,51152.0,102
2025-11-04 10:04:00,51149.5,51179.5,51143.8,51144.1,85
2025-11-04 10:05:00,51143.6,51170.1,51134.0,51159.9,129
2025-11-04 10:06:00,51164.9,51207.5,51159.5,51189.4,135
2025-11-04 10:07:00,51186.9,51209.3,51176.2,51196.0,116
2025-11-04 10:08:00,51196.5,51199.0,51170.4,51180.7,89
2025-11-04 10:09:00,51183.2,51195.6,51179.0,51186.0,69
2025-11-04 10:10:00,51188.5,51196.3,51185.4,51192.7,65
2025-11-04 10:11:00,51190.2,51221.7,51184.0,51216.2,120
2025-11-04 10:12:00,51213.7,51226.0,51203.6,51211.2,86
2025-11-04 10:13:00,51213.7,51214.2,51195.0,51200.2,72
2025-11-04 10:14:00,51197.7,51205.3,51195.2,51197.2,56
2025-11-04 10:15:00,51197.3,51212.0,51173.9,51185.4,72
2025-11-04 10:16:00,51187.9,51190.8,51149.7,51169.8,102
2025-11-04 10:17:00,51169.9,51200.0,51167.4,51199.5,98
2025-11-04 10:18:00,51197.0,51224.9,51196.6,51219.8,83
2025-11-04 10:19:00,51217.3,51219.9,51202.5,51211.9,77
2025-11-04 10:20:00,51214.4,51228.4,51209.5,51219.2,63
2025-11-04 10:21:00,51216.7,51255.0,51214.2,51251.7,75
2025-11-04 10:22:00,51249.2,51261.6,51246.3,51257.4,55
2025-11-04 10:23:00,51254.9,51265.2,51240.9,51240.9,73
2025-11-04 10:24:00,51243.4,51273.7,51243.4,51266.9,81
2025-11-04 10:25:00,51266.5,51280.3,51262.7,51277.2,81
2025-11-04 10:26:00,51272.2,51293.1,51267.2,51287.4,87
2025-11-04 10:27:00,51287.1,51301.2,51269.0,51271.5,54
2025-11-04 10:28:00,51266.5,51290.2,51264.0,51280.0,64
2025-11-04 10:29:00,51279.8,51294.6,51274.5,51281.7,53
2025-11-04 10:30:00,51279.2,51293.4,51265.5,51293.4,72
2025-11-04 10:31:00,51294.6,51322.2,51294.6,51317.2,59
2025-11-04 10:32:00,51316.5,51324.4,51309.4,51316.7,55
2025-11-04 10:33:00,51314.2,51334.1,51307.8,51333.5,82
2025-11-04 10:34:00,51334.0,51354.9,51328.5,51352.4,95
2025-11-04 10:35:00,51354.9,51357.4,51340.0,51353.7,74
2025-11-04 10:36:00,51356.2,51356.2,51330.6,51337.2,78
2025-11-04 10:37:00,51334.7,51343.6,51324.0,51341.1,52
2025-11-04 10:38:00,51338.6,51362.1,51338.6,51354.7,91
2025-11-04 10:39:00,51359.7,51375.3,51357.2,51375.1,49
2025-11-04 10:40:00,51372.6,51375.1,51362.6,51366.9,70
2025-11-04 10:41:00,51369.4,51384.4,51364.5,51377.8,64
2025-11-04 10:42:00,51380.3,51402.7,51377.8,51395.1,67
2025-11-04 10:43:00,51394.1,51400.3,51374.2,51376.4,79
2025-11-04 10:44:00,51378.9,51402.2,51378.9,51402.2,58
2025-11-04 10:45:00,51399.7,51411.4,51397.2,51411.4,71
2025-11-04 10:46:00,51411.2,51414.6,51401.7,51413.1,53
2025-11-04 10:47:00,51410.6,51416.4,51406.8,51411.9,35
2025-11-04 10:48:00,51414.4,51424.1,51411.2,51413.4,49
2025-11-04 10:49:00,51412.5,51413.5,51391.2,51398.5,60
2025-11-04 10:50:00,51401.0,51413.6,51401.0,51402.1,63
2025-11-04 10:51:00,51399.6,51416.2,51399.0,51403.7,58
2025-11-04 10:52:00,51401.2,51408.7,51393.7,51406.3,52
2025-11-04 10:53:00,51408.8,51408.8,51393.4,51396.0,39
2025-11-04 10:54:00,51393.5,51398.4,51383.7,51386.2,43
2025-11-04 10:55:00,51383.7,51386.2,51361.3,51366.6,57
2025-11-04 10:56:00,51364.1,51379.4,51360.9,51368.3,73
2025-11-04 10:57:00,51370.8,51373.4,51360.8,51370.9,48
2025-11-04 10:58:00,51373.4,51381.0,51351.9,51357.7,77
2025-11-04 10:59:00,51357.4,51369.5,51354.8,51355.4,57
2025-11-04 11:00:00,51352.9,51376.1,51352.9,51373.6,69
2025-11-04 11:01:00,51371.1,51385.1,51367.3,51372.3,74
2025-11-04 11:02:00,51374.8,51374.8,51342.3,51355.8,59
2025-11-04 11:03:00,51353.3,51395.3,51350.8,51392.7,46
2025-11-04 11:04:00,51395.2,51410.4,51385.2,51402.9,54
2025-11-04 11:05:00,51405.4,51405.4,51389.1,51389.1,41
2025-11-04 11:06:00,51386.6,51396.4,51381.1,51391.0,43
2025-11-04 11:07:00,51388.5,51393.6,51381.0,51385.9,42
2025-11-04 11:08:00,51388.4,51388.4,51370.9,51373.4,46
2025-11-04 11:09:00,51373.6,51378.5,51353.5,51361.7,65
2025-11-04 11:10:00,51359.2,51366.8,51348.7,51349.0,50
2025-11-04 11:11:00,51349.6,51356.1,51333.7,51333.7,65
2025-11-04 11:12:00,51336.2,51341.9,51331.3,51340.1,55
2025-11-04 11:13:00,51342.6,51364.1,51341.2,51359.1,51
2025-11-04 11:14:00,51356.6,51359.4,51347.5,51353.5,45
2025-11-04 11:15:00,51351.0,51387.4,51348.5,51387.2,61
2025-11-04 11:16:00,51384.7,51385.0,51356.7,51358.0,63
2025-11-04 11:17:00,51360.5,51369.4,51355.5,51363.0,54
2025-11-04 11:18:00,51362.3,51377.1,51359.3,51370.4,44
2025-11-04 11:19:00,51365.4,51376.5,51348.5,51348.5,66
2025-11-04 11:20:00,51351.0,51358.5,51345.8,51355.9,62
2025-11-04 11:21:00,51358.4,51383.5,51358.4,51383.5,54
2025-11-04 11:22:00,51378.5,51383.7,51358.4,51363.3,69
2025-11-04 11:23:00,51360.8,51365.9,51358.3,51360.8,39
2025-11-04 11:24:00,51363.3,51378.5,51360.8,51371.6,52
2025-11-04 11:25:00,51372.2,51380.2,51359.5,51380.2,27
2025-11-04 11:26:00,51377.7,51380.9,51371.9,51375.7,65
2025-11-04 11:27:00,51373.2,51377.1,51365.7,51377.1,31
2025-11-04 11:28:00,51374.6,51379.7,51360.7,51365.7,41
2025-11-04 11:29:00,51363.2,51373.9,51360.0,51371.4,31
2025-11-04 11:30:00,51368.9,51375.0,51363.9,51369.4,47
2025-11-04 11:31:00,51371.9,51408.0,51369.4,51407.2,72
2025-11-04 11:32:00,51404.7,51409.1,51391.8,51391.8,67
2025-11-04 11:33:00,51389.3,51394.3,51373.8,51379.1,46
2025-11-04 11:34:00,51376.6,51384.5,51365.1,51370.1,64
2025-11-04 11:35:00,51367.6,51385.1,51363.6,51368.5,66
2025-11-04 11:36:00,51371.0,51383.6,51364.8,51364.8,66
2025-11-04 11:37:00,51367.3,51389.4,51362.3,51386.9,52
2025-11-04 11:38:00,51384.4,51389.4,51373.0,51388.7,52
2025-11-04 11:39:00,51391.2,51399.6,51384.6,51392.9,63
2025-11-04 11:40:00,51395.4,51413.2,51394.2,51400.1,61
2025-11-04 11:41:00,51402.6,51414.8,51397.6,51402.6,38
2025-11-04 11:42:00,51402.5,51407.5,51387.2,51389.3,32
2025-11-04 11:43:00,51391.8,51422.3,51386.8,51422.3,41
2025-11-04 11:44:00,51419.8,51422.3,51405.0,51410.2,58
2025-11-04 11:45:00,51407.7,51412.7,51401.7,51409.4,41
2025-11-04 11:46:00,51411.9,51415.7,51395.7,51400.7,58
2025-11-04 11:47:00,51398.2,51398.2,51381.9,51381.9,28
2025-11-04 11:48:00,51381.5,51381.5,51358.4,51360.9,37
2025-11-04 11:49:00,51363.4,51401.0,51360.9,51398.5,54
2025-11-04 11:50:00,51401.0,51403.5,51380.9,51385.9,43
2025-11-04 11:51:00,51388.4,51410.9,51380.9,51408.4,58
2025-11-04 11:52:00,51410.9,51432.0,51410.9,51415.4,74
2025-11-04 11:53:00,51414.3,51425.3,51399.4,51401.9,48
2025-11-04 11:54:00,51404.4,51412.8,51401.9,51410.3,36
2025-11-04 11:55:00,51412.8,51416.9,51400.5,51414.4,49
2025-11-04 11:56:00,51416.9,51417.4,51388.9,51388.9,51
2025-11-04 11:57:00,51386.4,51388.4,51375.9,51378.4,34
2025-11-04 11:58:00,51380.9,51401.7,51378.4,51393.2,55
2025-11-04 11:59:00,51395.7,51403.8,51390.0,51398.2,47
2025-11-04 12:00:00,51393.2,51396.9,51353.6,51358.5,89
2025-11-04 12:01:00,51361.0,51392.4,51358.5,51374.9,65
2025-11-04 12:02:00,51374.5,51379.2,51338.4,51360.9,82
2025-11-04 12:03:00,51358.4,51358.4,51342.4,51350.8,56
2025-11-04 12:04:00,51345.8,51352.8,51324.3,51326.5,63
2025-11-04 12:05:00,51324.0,51333.2,51308.8,51328.4,87
2025-11-04 12:06:00,51330.9,51341.3,51315.1,51317.6,90
2025-11-04 12:07:00,51315.1,51321.5,51310.0,51312.2,72
2025-11-04 12:08:00,51311.8,51326.3,51310.7,51310.7,57
2025-11-04 12:09:00,51308.2,51316.2,51292.0,51297.0,106
2025-11-04 12:10:00,51299.5,51321.9,51294.2,51304.8,80
2025-11-04 12:11:00,51307.3,51311.9,51302.0,51311.9,64
2025-11-04 12:12:00,51309.4,51309.6,51286.1,51295.1,63
2025-11-04 12:13:00,51295.2,51308.3,51282.0,51308.3,60
2025-11-04 12:14:00,51300.8,51327.3,51300.8,51327.3,72
2025-11-04 12:15:00,51324.8,51350.3,51319.5,51350.3,58
2025-11-04 12:16:00,51352.8,51359.1,51344.1,51354.8,63
2025-11-04 12:17:00,51352.3,51352.3,51330.2,51337.7,56
2025-11-04 12:18:00,51340.2,51357.7,51332.5,51357.7,40
2025-11-04 12:19:00,51360.2,51360.3,51352.7,51357.7,46
2025-11-04 12:20:00,51355.2,51365.2,51350.2,51352.6,43
2025-11-04 12:21:00,51357.6,51361.4,51353.9,51360.7,41
2025-11-04 12:22:00,51361.3,51367.6,51353.8,51367.1,45
2025-11-04 12:23:00,51364.6,51374.2,51359.0,51373.4,48
2025-11-04 12:24:00,51370.9,51370.9,51331.6,51332.6,48
2025-11-04 12:25:00,51330.1,51348.8,51327.0,51339.3,59
2025-11-04 12:26:00,51336.8,51347.4,51326.5,51347.4,39
2025-11-04 12:27:00,51344.9,51369.1,51344.9,51361.6,36
2025-11-04 12:28:00,51360.8,51375.2,51357.5,51375.2,50
2025-11-04 12:29:00,51377.7,51379.6,51364.8,51372.1,55
2025-11-04 12:30:00,51373.1,51384.7,51364.7,51379.7,57
2025-11-04 12:31:00,51377.2,51384.0,51373.5,51376.4,63
